dims,periodic_space,distance_metric,N,ϕC0,prob_EV,λ,cycle,sor_vec,T,S,prob_move,sor_orientation,x0,μ,generation,trial,mean_ϕC,std_ϕC
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],1.2,0.6,0.0,0.1,4.0,0.01,10000,10,0.4573,0.0052
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.2,0.2,0.4,0.1,4.0,0.01,10000,10,0.8701,0.0762
(400  200),true,euclidean,1000,0.0,0.4,0.0,1,[(100  100)  (300  100)],1.8,-0.6,0.2,0.1,4.0,0.01,10000,10,0.5635,0.0599
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],0.8,0.8,0.2,0.1,4.0,0.01,10000,10,0.7366,0.0227
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],0.4,-0.6,0.6,0.1,4.0,0.01,10000,10,0.6042,0.0355
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],1.8,0.8,0.2,0.1,4.0,0.01,10000,10,0.5862,0.0157
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],0.6,-0.4,0.8,0.1,4.0,0.01,10000,10,0.9107,0.0502
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],1.8,0.0,0.2,0.1,4.0,0.01,10000,10,0.5113,0.0651
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],0.0,0.0,0.8,0.1,4.0,0.01,10000,10,0.9502,0.0302
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],1.0,0.4,0.2,0.1,4.0,0.01,10000,10,0.6604,0.12
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],0.2,0.6,0.8,0.1,4.0,0.01,10000,10,0.9752,0.0094
(400  200),true,euclidean,1000,0.0,0.4,0.0,1,[(100  100)  (300  100)],0.8,-0.4,0.8,0.1,4.0,0.01,10000,10,0.8733,0.0445
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],0.4,0.4,0.8,0.1,4.0,0.01,10000,10,0.9433,0.0334
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],0.2,-0.2,0.4,0.1,4.0,0.01,10000,10,0.7153,0.0968
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],0.6,-0.6,1.0,0.1,4.0,0.01,10000,10,0.9174,0.0681
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],2.0,-0.2,0.2,0.1,4.0,0.01,10000,10,0.5179,0.1206
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],1.6,0.4,0.0,0.1,4.0,0.01,10000,10,0.4541,0.0091
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],0.0,1.0,0.6,0.1,4.0,0.01,10000,10,0.9476,0.0152
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],0.4,0.4,1.0,0.1,4.0,0.01,10000,10,0.6691,0.0182
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],1.6,0.6,0.4,0.1,4.0,0.01,10000,10,0.7263,0.0768
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],1.2,0.4,0.2,0.1,4.0,0.01,10000,10,0.7736,0.0617
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],1.2,0.0,0.4,0.1,4.0,0.01,10000,10,0.7149,0.1324
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],0.8,0.2,0.0,0.1,4.0,0.01,10000,10,0.4542,0.0063
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],2.0,0.0,0.8,0.1,4.0,0.01,10000,10,0.6716,0.1116
